# s_oo= [26.35638507433309, 26.40827874467488, 26.41326574697496, 26.37290696399364, 26.35580660540836, 26.31056820628374, 26.38127930637679, 26.40722302874315, 26.40855165541336, 26.33712470475648, 26.36476224095736, 26.43139245257277, 26.413977859377, 26.41262562155125, 26.347415118696, 26.33969307210498, 26.37072806555019, 26.38756271513893, 26.3451713624747, 26.34594516220526]
# Edc= [25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175, 25.175]
1.354134764478359010e+00 4.295101668129603922e-01 -3.383659580342650020e-01 3.583685485284386907e-01 -3.593238147505670166e-01 3.730947253878187375e-01 -3.643259329745899833e-01 4.203211630488397077e-01 -3.373427461445460129e-01 4.093093969241476948e-01 -3.568654064433749995e-01 4.655178896099414487e-01 -3.526879116270770220e-01 3.856908546820498884e-01 -3.709724612564029855e-01 3.902343305083495473e-01 -3.880477066866909741e-01 3.658864187932633349e-01 -3.659585692258690015e-01 4.161820376358706941e-01 -3.479992699417949753e-01 4.380834638188593200e-01 -3.391918715493700276e-01 3.469456174037295337e-01 -3.500399492441970128e-01 3.976065836355497929e-01 -3.564591919939180120e-01 3.853727395031287806e-01 -3.511406288731280245e-01 4.282509566051400096e-01 -3.391119779599410244e-01 4.242165772950312608e-01 -3.573598189127810132e-01 3.759694529314496769e-01 -3.689146443254640029e-01 3.785088810960883787e-01 -3.773315461349530109e-01 4.180140271155892151e-01 -3.284980719112560177e-01 4.000137565839485543e-01 -3.681854618760450060e-01
4.062404293435077918e+00 3.919562935762714861e-01 -6.381614113184369552e-01 3.317167941768277561e-01 -6.544364537459089748e-01 3.411126327721376583e-01 -6.528870306164870074e-01 3.815766759004226572e-01 -6.331274710599089639e-01 3.730071803237995365e-01 -6.510109797413250465e-01 4.165828704342404709e-01 -6.578431195394760511e-01 3.516885528766908742e-01 -6.651543705532579898e-01 3.540849503901886131e-01 -6.799657854654810318e-01 3.392237345432103091e-01 -6.563180688930749795e-01 3.793167096559315610e-01 -6.458002024687260478e-01 3.964638142974803436e-01 -6.415947680538750530e-01 3.244154701051793488e-01 -6.461952968913600159e-01 3.621820387056717827e-01 -6.521565529327270072e-01 3.557136233928588354e-01 -6.424709562949519892e-01 3.898774589955711356e-01 -6.361192718442839622e-01 3.869870651306501763e-01 -6.572267178535660115e-01 3.454802167129926715e-01 -6.588525428242070214e-01 3.431108228529105020e-01 -6.665854905523610485e-01 3.832102562532502255e-01 -6.228851704120279553e-01 3.676505925462194568e-01 -6.626372140597389659e-01
6.770673822391795937e+00 3.421460921476684458e-01 -7.822897691378489782e-01 2.925727699944997706e-01 -7.943817756378910300e-01 2.958152067407087138e-01 -7.925670126652289982e-01 3.345271735514325773e-01 -7.749926904442210329e-01 3.234448529145377282e-01 -7.925350085603010131e-01 3.566230529035894214e-01 -7.988845978017190541e-01 3.046665983729188731e-01 -8.060737645323929890e-01 3.063923166470206016e-01 -8.191567392175840290e-01 2.943174798237713219e-01 -7.988328745559909461e-01 3.277026174586585849e-01 -7.859224822426650325e-01 3.427906110407792362e-01 -7.842271508873039920e-01 2.855918126399503709e-01 -7.902576395495239936e-01 3.134015412373116760e-01 -7.903212987403059886e-01 3.119006855441988080e-01 -7.820408395125749701e-01 3.411742664495311939e-01 -7.824472661588539601e-01 3.390013950607302373e-01 -7.972796697654960241e-01 3.021862334197606970e-01 -7.997103010333379558e-01 2.977177971079894014e-01 -8.029028367934479826e-01 3.318118237464773301e-01 -7.662649827287399962e-01 3.192850159558096035e-01 -8.029566697791229446e-01
9.478943351348513957e+00 2.909908578485094210e-01 -8.382452945447770309e-01 2.512724070264698017e-01 -8.449965078278960373e-01 2.549204942185596678e-01 -8.434194371834859982e-01 2.826176482821305402e-01 -8.297819167657719541e-01 2.760952887429977132e-01 -8.468000627478380338e-01 3.045820636390494940e-01 -8.448605201530240416e-01 2.545431612334319027e-01 -8.546705731318590127e-01 2.553002346009984880e-01 -8.627964780898179642e-01 2.534364776876714132e-01 -8.472893595172880099e-01 2.791792353006106175e-01 -8.442280883449180262e-01 2.908476744374293155e-01 -8.378870575138920307e-01 2.475730638931423755e-01 -8.435670559474910402e-01 2.683208831059817889e-01 -8.405884166549699721e-01 2.663422557489207865e-01 -8.378463484727159960e-01 2.886505297942711934e-01 -8.359066914034010143e-01 2.876439892691602385e-01 -8.472628822092249656e-01 2.602194303130997977e-01 -8.493203445052920353e-01 2.519653783726205631e-01 -8.504198443198559554e-01 2.862398300111372862e-01 -8.209297376302620020e-01 2.702460932035786190e-01 -8.487515122670740153e-01
1.218721288030523020e+01 2.496832379158104853e-01 -8.431458611049630347e-01 2.096869271173886773e-01 -8.505643286279389592e-01 2.196968234807388232e-01 -8.469238437639909911e-01 2.374902777150507127e-01 -8.352135499751910386e-01 2.286795691538576758e-01 -8.507452368878950510e-01 2.520580779963204066e-01 -8.462414322774790554e-01 2.221436215133287817e-01 -8.535766970051400504e-01 2.124897475846305728e-01 -8.609408080466239843e-01 2.091791056487404266e-01 -8.479357618948709652e-01 2.367326506138596187e-01 -8.432523001632930004e-01 2.471531585955593080e-01 -8.437961314019599701e-01 2.067900286305115465e-01 -8.437319873721279562e-01 2.269236879067406676e-01 -8.424580262804279851e-01 2.253150923881508394e-01 -8.378132198364369732e-01 2.476940031088401550e-01 -8.433293801497140363e-01 2.418372694465102946e-01 -8.518955617845640482e-01 2.209191421636407249e-01 -8.518677873294629999e-01 2.180433445104204004e-01 -8.461612866643429820e-01 2.432130894779791497e-01 -8.278771612168109861e-01 2.281300628583695644e-01 -8.543936236850420141e-01
1.489548240926195000e+01 2.134408929487494611e-01 -8.162424860831549722e-01 1.844473635576378001e-01 -8.299247651825309990e-01 1.825089979899696679e-01 -8.233261506621150083e-01 2.014423466460115719e-01 -8.127624760854980090e-01 1.958333436317085674e-01 -8.244123325523240453e-01 2.190774237956885084e-01 -8.194445734412210136e-01 1.852541889162497846e-01 -8.309110953248649567e-01 1.775535255162485893e-01 -8.352659869200039777e-01 1.794546085309103312e-01 -8.223636889590649757e-01 1.999730096119987088e-01 -8.218193413990030338e-01 2.107398976793672940e-01 -8.196508739799619470e-01 1.759212802430205613e-01 -8.248405410575849750e-01 1.889066388805917818e-01 -8.232368909916210065e-01 1.924629829224999700e-01 -8.166304119924290283e-01 2.102192134178120231e-01 -8.227261172022950486e-01 2.053491390701402963e-01 -8.274226779869150450e-01 1.900458681167127573e-01 -8.233533881075859595e-01 1.814871754723694774e-01 -8.288283504874409680e-01 2.079518089496372735e-01 -8.067596826090519535e-01 1.937535588009995369e-01 -8.285857278548129923e-01
1.760375193821867157e+01 1.809368366594095168e-01 -7.848158067045379882e-01 1.544597445595177199e-01 -7.881295385892700400e-01 1.571469444654096659e-01 -7.885010376605060545e-01 1.709188179924616691e-01 -7.782263291371349645e-01 1.689803101760887216e-01 -7.885361097636169880e-01 1.876866245248505205e-01 -7.868531063906839540e-01 1.569339197936587826e-01 -7.929217768509330133e-01 1.541502313705616078e-01 -7.930049227121880318e-01 1.520758185255424166e-01 -7.814870103061439810e-01 1.677885488983117401e-01 -7.865019179978970376e-01 1.740793321780882419e-01 -7.823227212908300254e-01 1.573647411723013700e-01 -7.867239799825299640e-01 1.581967448302916690e-01 -7.835672639160530251e-01 1.653375690368508177e-01 -7.848960302082640395e-01 1.741193291590010794e-01 -7.851173628386589609e-01 1.755571178610433325e-01 -7.926456974855420334e-01 1.610248970071526120e-01 -7.934299023606059542e-01 1.604003319917315373e-01 -7.903641794418180266e-01 1.760075391437072589e-01 -7.735580743551290217e-01 1.664118926566475754e-01 -7.919109342080939973e-01
2.031202146717539136e+01 1.550707751175683935e-01 -7.421064992140540273e-01 1.329674237434697037e-01 -7.493065689360649539e-01 1.330674484374196886e-01 -7.447941806974119894e-01 1.460597707784605515e-01 -7.369887643620159912e-01 1.382511080442796469e-01 -7.514378955083399481e-01 1.596726821289813358e-01 -7.474119764975809543e-01 1.381994008122797712e-01 -7.489533750764260089e-01 1.318478696861196120e-01 -7.506298842873619925e-01 1.288697736000623539e-01 -7.417555819342039891e-01 1.417527335953996381e-01 -7.408646702253940397e-01 1.518792411194982428e-01 -7.398987551265220342e-01 1.304289608082913610e-01 -7.510509596979190183e-01 1.434595161836327293e-01 -7.422273858085329801e-01 1.411160738971699580e-01 -7.417403748712469991e-01 1.563144319613201105e-01 -7.398520946309169455e-01 1.565691344637412108e-01 -7.478287111632629935e-01 1.388010245926096786e-01 -7.489835635425039495e-01 1.351003489997704143e-01 -7.438587926108569670e-01 1.471347128843691898e-01 -7.398058446298240165e-01 1.443786573014376184e-01 -7.507963744132329920e-01
2.302029099613211116e+01 1.341933732417392999e-01 -7.022300036542119539e-01 1.150600479451107105e-01 -7.057181575888430425e-01 1.134485474570077201e-01 -7.046332995332950100e-01 1.261185146609806740e-01 -6.952913290736789653e-01 1.179451921573786422e-01 -7.076830157951640166e-01 1.358289821191185354e-01 -7.081056641813180397e-01 1.199381315035419338e-01 -7.051949359785489868e-01 1.135297894699185406e-01 -7.091079417648630256e-01 1.091837931559602737e-01 -6.986965211109630314e-01 1.234419152391585950e-01 -6.980486163200250171e-01 1.324367571018503220e-01 -6.985197123669290020e-01 1.100961367130504076e-01 -7.105900548375480019e-01 1.249179318984197096e-01 -7.046911677941679608e-01 1.227904224976188452e-01 -6.990158350564470435e-01 1.362361791986830273e-01 -7.007305175166399502e-01 1.352059360455013515e-01 -7.098638686368160533e-01 1.200382400204207389e-01 -7.065107619654640292e-01 1.155186316560194992e-01 -7.019459989956230439e-01 1.248403805928472998e-01 -6.961267492239180399e-01 1.240946711152486337e-01 -7.076854823597269473e-01
2.572856052508882030e+01 1.173257317460494331e-01 -6.632300105369810517e-01 1.000165190176396379e-01 -6.627657504477479922e-01 9.770821054292966323e-02 -6.668470312002330314e-01 1.099472430525596511e-01 -6.556196719781499649e-01 1.042847016173096275e-01 -6.645557202408309827e-01 1.164114670108313820e-01 -6.690673483825609891e-01 1.033401690447308674e-01 -6.646048309820129507e-01 9.901053575645946125e-02 -6.685973090170690414e-01 9.278566713179237091e-02 -6.566797084493539716e-01 1.093780502564987156e-01 -6.588627443448580312e-01 1.144383616863682285e-01 -6.598261694526129650e-01 9.532377702464245317e-02 -6.683966701894380469e-01 1.058915540479608008e-01 -6.661872568858919763e-01 1.079288711397019540e-01 -6.597445938889630046e-01 1.159442415449130070e-01 -6.643570512150119844e-01 1.150686007414802869e-01 -6.723950703942109808e-01 1.037910573928118030e-01 -6.663498997124339684e-01 1.009843400069594388e-01 -6.631808966572469988e-01 1.081294091350781805e-01 -6.524510436542090286e-01 1.062629614761194663e-01 -6.666415294405649838e-01
